facility_id,zipcode,program_type,facility_name,total_capacity,under5_capacity,preschool_capacity,school_age_capacity,children_capacity,latitude,longitude,m1_max_expand,m1_unit_cost,m2_max_expand,m2_tier1_cap,m2_tier2_cap,m2_tier3_cap,m2_ucost_t1,m2_ucost_t2,m2_ucost_t3
903648,11414,GFDC,SERENA'S SERENITY DAYCARE II INC.,16,12,0,4,12,40.661406,-73.835196,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
886426,10452,GFDC,"Rosario Santos, Jinerssy",16,12,0,4,12,40.831825,-73.930401,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
894055,10457,GFDC,Girasoles Daycare Corp,16,12,0,4,12,40.85124,-73.887965,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
900717,10467,GFDC,"Marte, Janet",16,12,0,4,12,40.884565,-73.878508,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
895173,10307,SACC,"United Activities Unlimited, Inc.",51,0,0,51,0,40.510491,-74.230731,61.199999999999996,592.156862745098,10.200000000000001,5.1000000000000005,7.6499999999999995,10.200000000000001,592.156862745098,792.156862745098,1392.1568627450981
914945,10456,GFDC,"Peguero, Iris",10,10,0,0,10,40.837102,-73.906626,12.0,2200.0,2.0,1.0,1.5,2.0,2200.0,2400.0,3000.0
915513,11212,SACC,Kids Program Providers Inc,217,0,0,217,0,40.660086,-73.904912,260.4,292.1658986175115,43.400000000000006,21.700000000000003,32.55,43.400000000000006,292.1658986175115,492.1658986175115,1092.1658986175116
896467,11225,GFDC,"Bah, Fatoumata",16,12,0,4,12,40.664829,-73.957361,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
889089,11435,GFDC,Yokis Family Daycare 2 Inc.,16,12,0,4,12,40.684054,-73.803845,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
895197,11236,GFDC,"Harvey-Onukogu, Naeem",16,12,0,4,12,40.636985,-73.899962,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
883380,10461,GFDC,"Pena, Melissa",12,12,0,0,12,40.850282,-73.832235,14.399999999999999,1866.6666666666667,2.4000000000000004,1.2000000000000002,1.7999999999999998,2.4000000000000004,1866.6666666666667,2066.6666666666665,2666.6666666666665
910641,10452,GFDC,"Rodriguez, Jade",12,10,0,2,10,40.836433,-73.924179,14.399999999999999,1866.6666666666667,2.4000000000000004,1.2000000000000002,1.7999999999999998,2.4000000000000004,1866.6666666666667,2066.6666666666665,2666.6666666666665
897066,11208,GFDC,Learn and Succeed Group Family Daycare LLC,16,12,0,4,12,40.673259,-73.883397,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
896684,11239,SACC,Brooklyn Community Services,164,0,0,164,0,40.657119,-73.874211,196.79999999999998,321.9512195121951,32.800000000000004,16.400000000000002,24.599999999999998,32.800000000000004,321.9512195121951,521.9512195121952,1121.9512195121952
905841,10453,GFDC,"De Jesus Marmolejos, Katherine",12,12,0,0,12,40.856785,-73.901371,14.399999999999999,1866.6666666666667,2.4000000000000004,1.2000000000000002,1.7999999999999998,2.4000000000000004,1866.6666666666667,2066.6666666666665,2666.6666666666665
913978,10457,GFDC,R and Z group family day care LLC,12,12,0,0,12,40.852747,-73.898772,14.399999999999999,1866.6666666666667,2.4000000000000004,1.2000000000000002,1.7999999999999998,2.4000000000000004,1866.6666666666667,2066.6666666666665,2666.6666666666665
920714,10456,GFDC,Y S DAYCARE INC,12,12,0,0,12,40.833941,-73.896874,14.399999999999999,1866.6666666666667,2.4000000000000004,1.2000000000000002,1.7999999999999998,2.4000000000000004,1866.6666666666667,2066.6666666666665,2666.6666666666665
890094,10469,GFDC,KIDZ CASTLE DAYCARE  LLC,16,12,0,4,12,40.876002,-73.858896,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
915680,10469,GFDC,MY HAPPY LITTLE BEES DAYCARE LLC,16,12,0,4,12,40.869956,-73.858654,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
886216,11369,GFDC,"88TH STREET DAY CARE , INC.",16,12,0,4,12,40.763452,-73.881322,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
902229,11216,GFDC,Kingdom Kiddos Child Care LLC,16,12,0,4,12,40.675034,-73.949317,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
901759,11355,SACC,Honey Art Academy Inc.,140,0,0,140,0,40.757751,-73.823008,168.0,342.85714285714283,28.0,14.0,21.0,28.0,342.85714285714283,542.8571428571429,1142.857142857143
919743,11226,GFDC,"Hernandez Barrera, Emily",16,12,0,4,12,40.639177,-73.95774,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
894218,10306,GFDC,More Smiles Daycare Inc,16,12,0,4,12,40.571768,-74.098597,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
915841,11369,GFDC,"Ochoa Munoz, Lourdes",16,12,0,4,12,40.759574,-73.885923,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
914468,10462,GFDC,MY LITTLE CAROUSEL INC,16,12,0,4,12,40.855401,-73.863713,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
901291,10033,GFDC,BLOSSOMINGHEIGHTSDAYCARE LLC,16,12,0,4,12,40.848342,-73.939125,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
892860,10460,GFDC,Tiny Dino's Daycare Inc.,14,12,0,2,12,40.840679,-73.887986,16.8,1628.5714285714287,2.8000000000000003,1.4000000000000001,2.1,2.8000000000000003,1628.5714285714287,1828.5714285714287,2428.5714285714284
907095,10455,GFDC,"Diane, Songo",14,12,0,2,12,40.819911,-73.913978,16.8,1628.5714285714287,2.8000000000000003,1.4000000000000001,2.1,2.8000000000000003,1628.5714285714287,1828.5714285714287,2428.5714285714284
888711,10451,GFDC,"Pimentel Gomez, Ana",12,10,0,2,10,40.817875,-73.923886,14.399999999999999,1866.6666666666667,2.4000000000000004,1.2000000000000002,1.7999999999999998,2.4000000000000004,1866.6666666666667,2066.6666666666665,2666.6666666666665
895201,10301,SACC,"New York Center for Interpersonal Development, Inc.",100,0,0,100,0,40.609302,-74.103973,120.0,400.0,20.0,10.0,15.0,20.0,400.0,600.0,1200.0
884649,10459,GFDC,ANGEE'S DAYCARE LLC,12,12,0,0,12,40.825848,-73.889306,14.399999999999999,1866.6666666666667,2.4000000000000004,1.2000000000000002,1.7999999999999998,2.4000000000000004,1866.6666666666667,2066.6666666666665,2666.6666666666665
906113,10467,GFDC,LOTUS KIDS GROUP FAMILY DAY CARE CORP.,12,12,0,0,12,40.879116,-73.874786,14.399999999999999,1866.6666666666667,2.4000000000000004,1.2000000000000002,1.7999999999999998,2.4000000000000004,1866.6666666666667,2066.6666666666665,2666.6666666666665
906849,10304,GFDC,Unique Minds Preschool,14,12,0,2,12,40.61712,-74.082276,16.8,1628.5714285714287,2.8000000000000003,1.4000000000000001,2.1,2.8000000000000003,1628.5714285714287,1828.5714285714287,2428.5714285714284
888490,10040,GFDC,"Reynoso De Barcacel, Carla",16,12,0,4,12,40.864578,-73.927924,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
912717,11218,SACC,"Kids Orbit, Inc.",130,0,0,130,0,40.64911,-73.975848,156.0,353.84615384615387,26.0,13.0,19.5,26.0,353.84615384615387,553.8461538461538,1153.8461538461538
898095,11238,FDC,"Bazemore, Dorcas",8,6,0,2,6,40.676983,-73.961764,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
906522,10038,SACC,IF Afterschool,39,20,20,19,0,40.708788,-74.002278,46.8,712.8205128205128,7.800000000000001,3.9000000000000004,5.85,7.800000000000001,712.8205128205128,912.8205128205128,1512.820512820513
898327,10451,SACC,Vision Ed,140,0,0,140,0,40.816418,-73.922989,168.0,342.85714285714283,28.0,14.0,21.0,28.0,342.85714285714283,542.8571428571429,1142.857142857143
900824,11221,GFDC,"Guzman De Villalongo, Adalgisa",16,12,0,4,12,40.695093,-73.911599,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
919295,10456,GFDC,"Encarnacion Mejia, Larianna",16,12,0,4,12,40.83202,-73.918583,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
898256,11208,GFDC,"Rosario, Jose",16,12,0,4,12,40.689192,-73.869945,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
883758,10461,GFDC,"Franco, Rosalind",16,12,0,4,12,40.843456,-73.847819,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
899302,10033,GFDC,"Cruz, Julissa",16,12,0,4,12,40.846816,-73.936196,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
893629,10029,FDC,"Benjamin, Moncia Alexandria",8,6,0,2,6,40.79191,-73.938199,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
894194,10452,GFDC,"Mendoza De Camejo, Aracelis",12,10,0,2,10,40.831057,-73.921963,14.399999999999999,1866.6666666666667,2.4000000000000004,1.2000000000000002,1.7999999999999998,2.4000000000000004,1866.6666666666667,2066.6666666666665,2666.6666666666665
886665,11436,GFDC,D'Angel's Group Family Daycare Corp.,16,12,0,4,12,40.683984,-73.800293,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
908641,10314,GFDC,Ms. Linda's Little Explorers Daycare LLC,16,12,0,4,12,40.615001,-74.120003,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
900092,11236,GFDC,KOSE AND FRIENDS INC.,16,12,0,4,12,40.641536,-73.892809,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
901275,10030,FDC,"Mateo, Michel",8,6,0,2,6,40.821078,-73.940211,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
914807,10460,GFDC,Luna Garden 2 Group Family Daycare Corp,16,12,0,4,12,40.8409,-73.8794,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
913982,10468,SACC,LULOLUX DAYCARE PROGRAM LLC,33,0,0,33,0,40.869263,-73.893568,39.6,806.060606060606,6.6000000000000005,3.3000000000000003,4.95,6.6000000000000005,806.060606060606,1006.060606060606,1606.060606060606
892714,10453,GFDC,Dreamy Days Group Family Day Care,10,10,0,0,10,40.848531,-73.910394,12.0,2200.0,2.0,1.0,1.5,2.0,2200.0,2400.0,3000.0
911337,11218,SACC,"Right at School, LLC",50,0,0,50,0,40.643884,-73.979457,60.0,600.0,10.0,5.0,7.5,10.0,600.0,800.0,1400.0
900450,11235,GFDC,"Buzzing Scholars Daycare 2, Inc.",16,12,0,4,12,40.58626,-73.961047,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
913866,11420,GFDC,Magnificent Minds,16,12,0,4,12,40.67962,-73.82842,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
886064,10457,FDC,"Perez Baez, Tania",8,6,0,2,6,40.842143,-73.91038,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
915285,10027,SACC,"Mosholu Montefiore Community Center, Inc.",115,0,0,115,0,40.806248,-73.94823,138.0,373.9130434782609,23.0,11.5,17.25,23.0,373.9130434782609,573.9130434782609,1173.9130434782608
887132,10453,GFDC,Little World Daycare Corp.,16,12,0,4,12,40.849468,-73.906387,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
888162,10467,GFDC,"Checo De German, Nurys",16,12,0,4,12,40.869502,-73.863183,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
896834,10457,GFDC,PELICOT CABRAL I LLC,16,12,0,4,12,40.847539,-73.906857,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
917541,10451,GFDC,"Corniel-Deleon, Saury",16,12,0,4,12,40.827983,-73.920398,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
888470,10452,GFDC,LoveKids Family Group Daycare,12,12,0,0,12,40.839185,-73.916784,14.399999999999999,1866.6666666666667,2.4000000000000004,1.2000000000000002,1.7999999999999998,2.4000000000000004,1866.6666666666667,2066.6666666666665,2666.6666666666665
902025,10034,GFDC,CTB Daycare II Inc.,16,12,0,4,12,40.866393,-73.930146,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
916290,11219,GFDC,Sunshine Family Daycare Plus,16,12,0,4,12,40.634458,-74.005054,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
914670,11219,GFDC,CUDDLE CREW INC,16,12,0,4,12,40.635603,-73.993382,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
906022,11432,GFDC,"Green Star Day Care, Inc.",16,12,0,4,12,40.710972,-73.805136,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
919478,10025,SACC,"Romero, Nathali",128,0,0,128,0,40.797326,-73.966628,153.6,356.25,25.6,12.8,19.2,25.6,356.25,556.25,1156.25
891424,10460,FDC,"Betances Hernandez, Aglaura",8,6,0,2,6,40.841397,-73.867801,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
917993,11375,GFDC,Tumble Tots LLC,16,12,0,4,12,40.70929,-73.851487,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
892595,10026,GFDC,"Nicolas, Jacklyn",16,12,0,4,12,40.7984,-73.948331,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
913086,10034,GFDC,MY LITTLE STARZ DAYCARE CORP,16,12,0,4,12,40.864888,-73.924265,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
902570,10467,GFDC,"Avila-Benedith, Juana",16,12,0,4,12,40.878151,-73.864011,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
907650,11207,FDC,"Lopez, Noemi",8,6,0,2,6,40.663759,-73.89842,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
911698,10472,GFDC,"Morales, Mercedes",16,12,0,4,12,40.824791,-73.881393,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
919498,11692,GFDC,"Henry, Julian",12,8,0,4,8,40.592045,-73.797824,14.399999999999999,1866.6666666666667,2.4000000000000004,1.2000000000000002,1.7999999999999998,2.4000000000000004,1866.6666666666667,2066.6666666666665,2666.6666666666665
913637,10456,GFDC,"Pereda, Carol",16,12,0,4,12,40.821307,-73.906474,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
885515,10456,GFDC,KOMBISSIRI GROUP FAMILY DAYCARE,16,12,0,4,12,40.830474,-73.917689,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
887276,11238,GFDC,Crown Heights Children's House LLC,16,12,0,4,12,40.676635,-73.958894,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
920488,10468,FDC,"Morrobel, Wendy",8,6,0,2,6,40.858459,-73.900376,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
920031,10454,GFDC,"Suero Ogando, Sonia",16,12,0,4,12,40.812828,-73.918397,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
901699,10468,GFDC,Little Sweethearts Childcare,10,10,0,0,10,40.871088,-73.889944,12.0,2200.0,2.0,1.0,1.5,2.0,2200.0,2400.0,3000.0
922999,10451,FDC,"Sore, Nematou",8,6,0,2,6,40.824433,-73.911875,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
907911,11101,SACC,YMCA of Greater New York,68,0,0,68,0,40.758591,-73.939372,81.6,494.11764705882354,13.600000000000001,6.800000000000001,10.2,13.600000000000001,494.11764705882354,694.1176470588235,1294.1176470588234
888865,11414,GFDC,"Espinal, Laura",16,12,0,4,12,40.664531,-73.854012,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
902345,10468,GFDC,A.G. HAPPY ANGELS DAYCARE CORP,14,12,0,2,12,40.86307,-73.898864,16.8,1628.5714285714287,2.8000000000000003,1.4000000000000001,2.1,2.8000000000000003,1628.5714285714287,1828.5714285714287,2428.5714285714284
896252,10456,FDC,"Vasquez, Rosmery",8,6,0,2,6,40.835722,-73.914505,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
899840,11385,GFDC,THE JUNGLE DAY CARE LLC,16,12,0,4,12,40.706357,-73.912535,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
908204,10457,GFDC,"Cedeno, Clary",10,10,0,0,10,40.844384,-73.909243,12.0,2200.0,2.0,1.0,1.5,2.0,2200.0,2400.0,3000.0
904028,10467,GFDC,Next To The Cornerss Daycare Inc,16,12,0,4,12,40.871999,-73.880128,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
897734,10473,GFDC,"Rodgers, Deyarina",16,12,0,4,12,40.81426,-73.862066,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
915481,11236,GFDC,GENUINE HEARTS DAYCARE L.L.C,16,12,0,4,12,40.634179,-73.891724,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
884043,10453,GFDC,Annalise Daycare 2 WD LLC,16,12,0,4,12,40.854652,-73.907898,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
912295,11418,GFDC,Chichi's Little Stars LLC,16,12,0,4,12,40.6982,-73.8345,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
915185,11236,GFDC,Golden Educational Intervention Services Inc,16,12,0,4,12,40.641227,-73.906701,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
900218,10466,GFDC,"Arias, Helen",14,12,0,2,12,40.895051,-73.857587,16.8,1628.5714285714287,2.8000000000000003,1.4000000000000001,2.1,2.8000000000000003,1628.5714285714287,1828.5714285714287,2428.5714285714284
883952,10462,GFDC,LIL CUBS GROUP FAMILY DAYCARE CORP.,16,12,0,4,12,40.831,-73.846075,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
902640,10456,GFDC,"Estrella, Glenny",16,12,0,4,12,40.838235,-73.910991,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
887441,10039,GFDC,Demi Den Child Care LLC,16,12,0,4,12,40.824505,-73.938349,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
885125,11216,SACC,Counseling In Schools,72,0,0,72,0,40.678612,-73.946748,86.39999999999999,477.77777777777777,14.4,7.2,10.799999999999999,14.4,477.77777777777777,677.7777777777778,1277.7777777777778
913022,10458,GFDC,Tiny Dreams Day Care LLC,16,12,0,4,12,40.865437,-73.88795,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
912382,11361,GFDC,Bayside Brights,16,12,0,4,12,40.75724,-73.769895,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
889319,10458,GFDC,"Santana, Leilani",12,12,0,0,12,40.869765,-73.883178,14.399999999999999,1866.6666666666667,2.4000000000000004,1.2000000000000002,1.7999999999999998,2.4000000000000004,1866.6666666666667,2066.6666666666665,2666.6666666666665
916467,10459,GFDC,ELIAS FAMILY GROUP DAY CARE CORP,16,12,0,4,12,40.8251,-73.894009,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
914104,10006,SACC,Manhattan Youth Recreation & Resources Inc.,156,14,14,142,0,40.707121,-74.01358,187.2,328.20512820512823,31.200000000000003,15.600000000000001,23.4,31.200000000000003,328.20512820512823,528.2051282051282,1128.2051282051282
894464,10468,GFDC,"Mejia-Dishmey, Yocasta",16,12,0,4,12,40.861476,-73.911954,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
903962,10002,FDC,"Almanzar, Angela",7,5,0,2,5,40.711833,-73.981749,8.4,3057.1428571428573,1.4000000000000001,0.7000000000000001,1.05,1.4000000000000001,3057.1428571428573,3257.1428571428573,3857.1428571428573
902328,10466,GFDC,"Arias Nunez, Argelia",12,12,0,0,12,40.893145,-73.858701,14.399999999999999,1866.6666666666667,2.4000000000000004,1.2000000000000002,1.7999999999999998,2.4000000000000004,1866.6666666666667,2066.6666666666665,2666.6666666666665
906412,11208,GFDC,LA TRIBU SERVICES LLC,16,12,0,4,12,40.674,-73.8722,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
892466,11207,GFDC,Salsad Learning Daycare Corporation,16,12,0,4,12,40.667,-73.899606,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
901745,10457,GFDC,"Gomez, Jose",10,10,0,0,10,40.84654,-73.905471,12.0,2200.0,2.0,1.0,1.5,2.0,2200.0,2400.0,3000.0
916745,10453,GFDC,"Portillo De Valerio, Griceline",16,12,0,4,12,40.858405,-73.906759,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
921661,11422,SACC,"Wilson, Kenya",90,0,0,90,0,40.674995,-73.736625,108.0,422.22222222222223,18.0,9.0,13.5,18.0,422.22222222222223,622.2222222222222,1222.2222222222222
888240,10453,GFDC,Ruah Of Joy,16,12,0,4,12,40.847484,-73.908899,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
887525,11385,GFDC,WATCH US GROW GROUP FAMILY DAYCARE INC.,16,12,0,4,12,40.701057,-73.88186,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
899953,10309,GFDC,Brighter Stars Daycare LLC,9,9,0,0,9,40.547323,-74.214219,10.799999999999999,2422.222222222222,1.8,0.9,1.3499999999999999,1.8,2422.222222222222,2622.222222222222,3222.222222222222
897217,10461,GFDC,"Acevedo De Heredia, Marielis",16,12,0,4,12,40.84822,-73.827937,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
898468,10459,GFDC,GROW WITH ME DAYCARE LLC,16,12,0,4,12,40.82159,-73.900636,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
890317,11691,GFDC,"Birnhack, Esther",16,12,0,4,12,40.602533,-73.747445,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
901166,10467,GFDC,"Santos Acosta De Garcia, Daniela",16,12,0,4,12,40.879359,-73.877774,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
895117,10455,SACC,Prosperity Child Services Inc,30,0,0,30,0,40.816968,-73.900704,36.0,866.6666666666666,6.0,3.0,4.5,6.0,866.6666666666666,1066.6666666666667,1666.6666666666667
923575,11435,GFDC,Ayras Creative Corner Daycare LLC,16,12,0,4,12,40.684884,-73.801448,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
885252,11368,SACC,Maspeth Town Hall @ PS 28,150,0,0,150,0,40.74712,-73.854377,180.0,333.3333333333333,30.0,15.0,22.5,30.0,333.3333333333333,533.3333333333334,1133.3333333333333
893956,11691,SACC,NYC Parks & Recreation at Sorrentino,13,0,0,13,0,40.602288,-73.751426,15.6,1738.4615384615386,2.6,1.3,1.95,2.6,1738.4615384615386,1938.4615384615386,2538.4615384615386
914546,10459,GFDC,MI BEBE DAYCARE #7 CORP.,12,12,0,0,12,40.818442,-73.894993,14.399999999999999,1866.6666666666667,2.4000000000000004,1.2000000000000002,1.7999999999999998,2.4000000000000004,1866.6666666666667,2066.6666666666665,2666.6666666666665
908345,10034,GFDC,"Rodriguez De Rivera, Elba",16,12,0,4,12,40.86899,-73.92296,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
904201,10468,GFDC,"Diaz, Kisairy",16,12,0,4,12,40.869843,-73.895088,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
896970,10453,GFDC,"Reyes Garcia, Kendry",12,12,0,0,12,40.852681,-73.903796,14.399999999999999,1866.6666666666667,2.4000000000000004,1.2000000000000002,1.7999999999999998,2.4000000000000004,1866.6666666666667,2066.6666666666665,2666.6666666666665
906372,11368,GFDC,"Dutan Dutan, Segunda",16,12,0,4,12,40.754172,-73.864732,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
906726,10459,GFDC,"Vazquez, Raul",10,10,0,0,10,40.830634,-73.893467,12.0,2200.0,2.0,1.0,1.5,2.0,2200.0,2400.0,3000.0
899187,10314,GFDC,AYCS SERVICES LLC,16,12,0,4,12,40.605518,-74.144617,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
895928,10457,GFDC,TINY BIRD DAYCARE LLC,16,12,0,4,12,40.856652,-73.900018,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
886500,11357,GFDC,"Dourakis, Ioanna",16,12,0,4,12,40.786422,-73.818755,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
915072,11215,GFDC,A. V. Daddy's Daycare Inc.,16,12,0,4,12,40.670789,-73.985796,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
891278,10452,GFDC,"Civil-Hodge, Josefa",16,12,0,4,12,40.83535,-73.922553,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
905612,11219,GFDC,Divrei Yam Inc,16,12,0,4,12,40.637591,-73.998151,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
897693,11374,FDC,"Inoyatova, Asya",8,6,0,2,6,40.727481,-73.859655,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
910252,10453,FDC,"Almonte, Christabel",8,6,0,2,6,40.853103,-73.908992,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
903907,11219,GFDC,PLAY CENTER LLC,16,12,0,4,12,40.634542,-73.985671,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
910400,10465,GFDC,"Martinez, Erika",12,12,0,0,12,40.816362,-73.819613,14.399999999999999,1866.6666666666667,2.4000000000000004,1.2000000000000002,1.7999999999999998,2.4000000000000004,1866.6666666666667,2066.6666666666665,2666.6666666666665
900665,10473,GFDC,"Garcia, Madia",16,12,0,4,12,40.818169,-73.865233,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
911998,11232,GFDC,MC Kids Daycare Corp,16,12,0,4,12,40.65122,-74.010151,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
901355,10462,GFDC,"Jimenez Castro, Estefania",16,12,0,4,12,40.849981,-73.859115,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
893775,10457,FDC,Titi Lari's Day Care LLC,8,6,0,2,6,40.846585,-73.906141,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
922239,10457,GFDC,HAPPY FACES A+BC INC.,16,12,0,4,12,40.84591,-73.908244,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
920340,10456,GFDC,BRIGHT SMILES DAYCARE V CORP.,16,12,0,4,12,40.829375,-73.919351,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
