zipcode,total_gap,u5_gap,status,total_cost,expansion_cost,u5_equip_expansion,build_cost,u5_equip_new,slots_from_expansion,u5_from_expansion,slots_from_new,u5_from_new,new_small,new_medium,new_large,chosen_locations
10475,1333,1915,OPTIMAL,1259173.6842,32673.68,11500.0,1035000.0,180000.0,115.0,115.0,3600.0,1800.0,0,0,9,"[{'location_id': 8100, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.87873477798114, 'longitude': -73.83685044692072}, {'location_id': 8101, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.86897366065563, 'longitude': -73.83288732253891}, {'location_id': 8164, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.87030956483751, 'longitude': -73.82870643227726}, {'location_id': 8170, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.88273599487254, 'longitude': -73.82247701834444}, {'location_id': 8171, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.87275197299963, 'longitude': -73.81943986300784}, {'location_id': 8173, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.879122921921855, 'longitude': -73.8326693513798}, {'location_id': 8176, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.879946239048245, 'longitude': -73.83490571357164}, {'location_id': 8179, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.882381146451294, 'longitude': -73.83558751686353}, {'location_id': 8199, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.86797109645815, 'longitude': -73.82577909689338}]"
11004,200,596,OPTIMAL,405000.0,0.0,0.0,345000.0,60000.0,0.0,0.0,1200.0,600.0,0,0,3,"[{'location_id': 8201, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.756607839404914, 'longitude': -73.70805653164255}, {'location_id': 8275, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.75781108699801, 'longitude': -73.70147558703138}, {'location_id': 8299, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.75532399298584, 'longitude': -73.70475300336426}]"
11101,386,1324,OPTIMAL,859003.2787,36603.28,12400.0,690000.0,120000.0,124.0,124.0,2400.0,1200.0,0,0,6,"[{'location_id': 8300, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.74872291400829, 'longitude': -73.93831563042153}, {'location_id': 8301, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.74786814422024, 'longitude': -73.9275595388842}, {'location_id': 8366, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.73989747825351, 'longitude': -73.93347669923608}, {'location_id': 8371, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.75322088374397, 'longitude': -73.9351515949881}, {'location_id': 8373, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.73906830886957, 'longitude': -73.93938104979547}, {'location_id': 8399, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.74298878242162, 'longitude': -73.93897451903636}]"
11102,0,826,OPTIMAL,549800.0,7200.0,2600.0,460000.0,80000.0,26.0,26.0,1600.0,800.0,0,0,4,"[{'location_id': 8400, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.76498948018206, 'longitude': -73.92842928593775}, {'location_id': 8448, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.76372283070976, 'longitude': -73.9315235473416}, {'location_id': 8467, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.77053343929518, 'longitude': -73.93453257877724}, {'location_id': 8499, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.77809481758715, 'longitude': -73.91673062775621}]"
11103,469,920,OPTIMAL,652877.9343,5877.93,2000.0,555000.0,90000.0,20.0,20.0,1800.0,900.0,0,1,4,"[{'location_id': 8500, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.76095379037098, 'longitude': -73.9061153701182}, {'location_id': 8526, 'size': 'medium', 'total_slots': 200, 'under5_slots': 100, 'build_cost': 95000, 'latitude': 40.76244490211392, 'longitude': -73.91096799218313}, {'location_id': 8549, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.766826344558794, 'longitude': -73.90690994173357}, {'location_id': 8577, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.76771181571491, 'longitude': -73.90728705000883}, {'location_id': 8598, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.76723416883261, 'longitude': -73.91722267161299}]"
11104,0,1134,OPTIMAL,738512.5,50112.5,13400.0,575000.0,100000.0,134.0,134.0,2000.0,1000.0,0,0,5,"[{'location_id': 8600, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.75110697772416, 'longitude': -73.91748939621316}, {'location_id': 8601, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.752695334931666, 'longitude': -73.92225858542758}, {'location_id': 8602, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.7443522628575, 'longitude': -73.9205195933277}, {'location_id': 8603, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.74671281608561, 'longitude': -73.91280601809598}, {'location_id': 8604, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.74668793342892, 'longitude': -73.92231021600143}]"
11105,681,1332,OPTIMAL,917912.5,29712.5,8200.0,755000.0,125000.0,82.0,82.0,2500.0,1250.0,1,0,6,"[{'location_id': 8700, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.76982425966144, 'longitude': -73.90603928768566}, {'location_id': 8701, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.77054877682542, 'longitude': -73.90760746731003}, {'location_id': 8790, 'size': 'small', 'total_slots': 100, 'under5_slots': 50, 'build_cost': 65000, 'latitude': 40.77269449584281, 'longitude': -73.90166396442719}, {'location_id': 8793, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.773430795089595, 'longitude': -73.9132473637269}, {'location_id': 8797, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.77320801596553, 'longitude': -73.92013166557467}, {'location_id': 8798, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.78379480617129, 'longitude': -73.92036974834242}, {'location_id': 8799, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.77758839452417, 'longitude': -73.91273360071503}]"
11106,0,1113,OPTIMAL,723300.0,37000.0,11300.0,575000.0,100000.0,113.0,113.0,2000.0,1000.0,0,0,5,"[{'location_id': 8800, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.75305499445818, 'longitude': -73.92748204632568}, {'location_id': 8895, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.75433543574881, 'longitude': -73.93590796379235}, {'location_id': 8896, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.758617102082894, 'longitude': -73.92017830704235}, {'location_id': 8898, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.76950257459379, 'longitude': -73.92179783353171}, {'location_id': 8899, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.76701501308344, 'longitude': -73.93511341154833}]"
11109,380,586,OPTIMAL,405000.0,0.0,0.0,345000.0,60000.0,0.0,0.0,1200.0,600.0,0,0,3,"[{'location_id': 8900, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.75032637560398, 'longitude': -73.95690203407385}, {'location_id': 8974, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.73693531777685, 'longitude': -73.94960847944874}, {'location_id': 8999, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.74070136029432, 'longitude': -73.9576173128768}]"
11201,1276,3092,OPTIMAL,2061042.8571,26842.86,9200.0,1725000.0,300000.0,92.0,92.0,6000.0,3000.0,0,0,15,"[{'location_id': 9001, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.69145316495699, 'longitude': -74.0000647759575}, {'location_id': 9002, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.68853830188704, 'longitude': -73.99025716493207}, {'location_id': 9003, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.69451452292677, 'longitude': -73.98112856703669}, {'location_id': 9004, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.68869978979715, 'longitude': -73.98348834471132}, {'location_id': 9085, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.684401970047105, 'longitude': -73.98451044118693}, {'location_id': 9086, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.68710604483877, 'longitude': -73.9821187826523}, {'location_id': 9087, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.6901702909696, 'longitude': -73.995041789156}, {'location_id': 9091, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.68745741209999, 'longitude': -73.98437977167949}, {'location_id': 9092, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.69782141944497, 'longitude': -73.9937190787048}, {'location_id': 9093, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.68861652984668, 'longitude': -73.99398343340705}, {'location_id': 9094, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.6878543990944, 'longitude': -73.99264025628226}, {'location_id': 9095, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.694576233535145, 'longitude': -73.99431629728842}, {'location_id': 9097, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.684722979596586, 'longitude': -73.99170138356779}, {'location_id': 9098, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.68972444556723, 'longitude': -73.99354327224779}, {'location_id': 9099, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.68955624235902, 'longitude': -73.99112408457816}]"
11203,1564,2012,OPTIMAL,1303608.4034,67408.4,21200.0,1035000.0,180000.0,212.0,212.0,3600.0,1800.0,0,0,9,"[{'location_id': 9100, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.64537846669334, 'longitude': -73.93180091294428}, {'location_id': 9104, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.65722878680358, 'longitude': -73.92710855724583}, {'location_id': 9116, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.645577926572464, 'longitude': -73.92496249181414}, {'location_id': 9161, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.65969330036718, 'longitude': -73.93649499360407}, {'location_id': 9169, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.658109780242675, 'longitude': -73.94404792197501}, {'location_id': 9170, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.64341303606196, 'longitude': -73.93045603115289}, {'location_id': 9174, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.64509680843924, 'longitude': -73.93372426724548}, {'location_id': 9177, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.64714773682749, 'longitude': -73.93006071592964}, {'location_id': 9198, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.64692762641683, 'longitude': -73.92674686855503}]"
11204,5491,4374,OPTIMAL,2900991.9075,48591.91,17400.0,2415000.0,420000.0,174.0,174.0,8400.0,4200.0,0,0,21,"[{'location_id': 9200, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.615232052858275, 'longitude': -73.99500513427456}, {'location_id': 9201, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.62696590081821, 'longitude': -73.97916977455695}, {'location_id': 9202, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.61036265173961, 'longitude': -73.99110186682547}, {'location_id': 9203, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.61347680518816, 'longitude': -73.9849353488343}, {'location_id': 9204, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.62039693873678, 'longitude': -73.98581051058832}, {'location_id': 9206, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.62542464696277, 'longitude': -73.99558193134688}, {'location_id': 9207, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.6209933169632, 'longitude': -73.99332403544572}, {'location_id': 9208, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.61469540398421, 'longitude': -73.9849957953476}, {'location_id': 9209, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.623825488695, 'longitude': -73.99070862360631}, {'location_id': 9210, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.62142987044031, 'longitude': -73.98110584875221}, {'location_id': 9211, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.62169358873084, 'longitude': -73.97592636607722}, {'location_id': 9212, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.61471316334744, 'longitude': -73.9756355475566}, {'location_id': 9214, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.615087403807586, 'longitude': -73.98381254959271}, {'location_id': 9215, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.61684140275002, 'longitude': -73.99120141856034}, {'location_id': 9218, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.61809137944838, 'longitude': -73.97572669109508}, {'location_id': 9220, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.61615852553294, 'longitude': -73.99526610933006}, {'location_id': 9221, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.61141056879397, 'longitude': -73.99493607374835}, {'location_id': 9223, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.62228936205416, 'longitude': -73.98079579956038}, {'location_id': 9224, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.62539936404623, 'longitude': -73.98747134418615}, {'location_id': 9295, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.61793978927183, 'longitude': -73.98006120299429}, {'location_id': 9296, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.608504833464075, 'longitude': -73.99095080908299}]"
11205,2793,3032,OPTIMAL,2038154.2169,9954.22,3200.0,1725000.0,300000.0,32.0,32.0,6000.0,3000.0,0,0,15,"[{'location_id': 9300, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.69763119541666, 'longitude': -73.96053512032367}, {'location_id': 9301, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.68751251882543, 'longitude': -73.95859972261897}, {'location_id': 9303, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.69282692309506, 'longitude': -73.9633765481313}, {'location_id': 9306, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.689256773679205, 'longitude': -73.97287906194966}, {'location_id': 9341, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.70196728497296, 'longitude': -73.96645130797893}, {'location_id': 9343, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.694371646149285, 'longitude': -73.96531785173384}, {'location_id': 9346, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.70126767358749, 'longitude': -73.96327549373034}, {'location_id': 9354, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.688857013745995, 'longitude': -73.96417064273223}, {'location_id': 9363, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.68455320549864, 'longitude': -73.95991025095078}, {'location_id': 9393, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.699172715945195, 'longitude': -73.9594788449986}, {'location_id': 9394, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.68772820427963, 'longitude': -73.96968440341276}, {'location_id': 9396, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.688653713289675, 'longitude': -73.96117124189185}, {'location_id': 9397, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.70115267083897, 'longitude': -73.96714874391691}, {'location_id': 9398, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.69259732548607, 'longitude': -73.9567289653862}, {'location_id': 9399, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.68694010019112, 'longitude': -73.9667028371907}]"
