location_id,zipcode,latitude,longitude,size,total_slots,under5_slots,build_cost,equip_cost,total_cost
10231,11214.0,40.59501448799167,-74.00127752162886,L,400,200,115000,20000,135000
10232,11214.0,40.60230085798888,-73.99321826530316,L,400,200,115000,20000,135000
10237,11214.0,40.5991660231788,-73.9992869043546,L,400,200,115000,20000,135000
10240,11214.0,40.59601215197351,-73.99828246293683,L,400,200,115000,20000,135000
10252,11214.0,40.59763094088304,-74.0031682777928,L,400,200,115000,20000,135000
10253,11214.0,40.59798009826904,-73.9977113016172,L,400,200,115000,20000,135000
10261,11214.0,40.60115838973777,-73.98769356630712,L,400,200,115000,20000,135000
10262,11214.0,40.61001299981709,-73.99704888112733,L,400,200,115000,20000,135000
10268,11214.0,40.60052292055646,-74.00545258617822,L,400,200,115000,20000,135000
10271,11214.0,40.595900114195786,-74.00187072862025,S,100,50,65000,5000,70000
10279,11214.0,40.60174936574505,-73.99215592265136,L,400,200,115000,20000,135000
10281,11214.0,40.60417082981933,-73.98909293320465,L,400,200,115000,20000,135000
10283,11214.0,40.60476734010493,-73.99947581561453,L,400,200,115000,20000,135000
10292,11214.0,40.59989182037583,-74.00444298720709,L,400,200,115000,20000,135000
10304,11215.0,40.67370724699365,-73.97288237049655,L,400,200,115000,20000,135000
10313,11215.0,40.67515482412622,-73.97701172738975,L,400,200,115000,20000,135000
10334,11215.0,40.669964704331434,-73.98197248501327,L,400,200,115000,20000,135000
10337,11215.0,40.669678658749866,-73.9741535864901,L,400,200,115000,20000,135000
10343,11215.0,40.6726129642616,-73.97556639879461,L,400,200,115000,20000,135000
10352,11215.0,40.65866471802307,-73.98341792753031,L,400,200,115000,20000,135000
10367,11215.0,40.67530357564577,-73.98919424017802,L,400,200,115000,20000,135000
10368,11215.0,40.676121709734225,-73.97364459793826,L,400,200,115000,20000,135000
10374,11215.0,40.673016549481986,-73.98281236522116,L,400,200,115000,20000,135000
10375,11215.0,40.66770983077655,-73.98021351449088,L,400,200,115000,20000,135000
10378,11215.0,40.66106097420072,-73.98598454422554,L,400,200,115000,20000,135000
10390,11215.0,40.66007865480438,-73.9757685359182,L,400,200,115000,20000,135000
10392,11215.0,40.67348133543319,-73.99165682056265,L,400,200,115000,20000,135000
10393,11215.0,40.6576139768186,-73.97812688805138,L,400,200,115000,20000,135000
10396,11215.0,40.6584403983826,-73.97637945191094,L,400,200,115000,20000,135000
10424,11216.0,40.68491372498848,-73.95267128978014,L,400,200,115000,20000,135000
10445,11216.0,40.675501378713726,-73.94167041954768,L,400,200,115000,20000,135000
10450,11216.0,40.687745441710256,-73.9551943962764,L,400,200,115000,20000,135000
10455,11216.0,40.68093803620462,-73.94728651391904,L,400,200,115000,20000,135000
10482,11216.0,40.688051947412326,-73.94834866530849,L,400,200,115000,20000,135000
10484,11216.0,40.679633945681466,-73.94693184977389,L,400,200,115000,20000,135000
10487,11216.0,40.67399380429046,-73.94273632351127,L,400,200,115000,20000,135000
10492,11216.0,40.67594697310984,-73.95526677545752,L,400,200,115000,20000,135000
10494,11216.0,40.66945709968838,-73.95534092011981,S,100,50,65000,5000,70000
10495,11216.0,40.66993239185708,-73.9439593847598,L,400,200,115000,20000,135000
10503,11217.0,40.67344956552589,-73.97709576860917,L,400,200,115000,20000,135000
10505,11217.0,40.681930432804705,-73.9746191358999,L,400,200,115000,20000,135000
10506,11217.0,40.672341914239944,-73.97313416356846,L,400,200,115000,20000,135000
10513,11217.0,40.67226817256937,-73.98186844781284,L,400,200,115000,20000,135000
10517,11217.0,40.67512851565824,-73.98684545836826,L,400,200,115000,20000,135000
10525,11217.0,40.674350056506434,-73.97396386371682,L,400,200,115000,20000,135000
10537,11217.0,40.671916434987,-73.98021491352901,L,400,200,115000,20000,135000
10538,11217.0,40.683120581481695,-73.98412375465094,L,400,200,115000,20000,135000
10573,11217.0,40.68583501145421,-73.97868695906539,S,100,50,65000,5000,70000
10578,11217.0,40.673963133227225,-73.9790127233859,L,400,200,115000,20000,135000
10582,11217.0,40.683429285631966,-73.97572454027717,L,400,200,115000,20000,135000
10598,11217.0,40.68989951661462,-73.98885656861442,L,400,200,115000,20000,135000
10609,11218.0,40.63464751694729,-73.98343736155587,L,400,200,115000,20000,135000
10614,11218.0,40.64625236683918,-73.9821791404768,L,400,200,115000,20000,135000
10621,11218.0,40.63927048123217,-73.97350619706289,L,400,200,115000,20000,135000
10626,11218.0,40.633239655360306,-73.96790637234187,L,400,200,115000,20000,135000
10630,11218.0,40.63563913563369,-73.97442570946573,L,400,200,115000,20000,135000
10640,11218.0,40.6379452946348,-73.96871528095768,L,400,200,115000,20000,135000
10643,11218.0,40.64333036714318,-73.97712468919808,L,400,200,115000,20000,135000
10644,11218.0,40.63911891232999,-73.96805468450857,L,400,200,115000,20000,135000
10649,11218.0,40.6452507101636,-73.96834370388233,L,400,200,115000,20000,135000
10661,11218.0,40.643163661300406,-73.974751521596,L,400,200,115000,20000,135000
10667,11218.0,40.6503238276206,-73.97560281353626,L,400,200,115000,20000,135000
10677,11218.0,40.64250173576003,-73.97113539904667,L,400,200,115000,20000,135000
10697,11218.0,40.63727853182052,-73.97002508743934,L,400,200,115000,20000,135000
10699,11218.0,40.64645355940684,-73.97586781842406,L,400,200,115000,20000,135000
10700,11219.0,40.62577629757592,-73.98814957021284,L,400,200,115000,20000,135000
10704,11219.0,40.63392383620512,-73.99773414653781,L,400,200,115000,20000,135000
10705,11219.0,40.63662147043474,-74.00302489200799,L,400,200,115000,20000,135000
10709,11219.0,40.63660616900496,-73.9872848873924,M,200,100,95000,10000,105000
10715,11219.0,40.64328009334669,-73.99609185182199,L,400,200,115000,20000,135000
10716,11219.0,40.62910565768767,-74.00471832115147,L,400,200,115000,20000,135000
10719,11219.0,40.62551281473099,-73.99174983381224,L,400,200,115000,20000,135000
10722,11219.0,40.63184489753635,-73.99806792767795,L,400,200,115000,20000,135000
10725,11219.0,40.64345145112509,-74.00514455574414,L,400,200,115000,20000,135000
10729,11219.0,40.62609190282637,-73.98976974877993,L,400,200,115000,20000,135000
10730,11219.0,40.626545790451296,-74.00003238166657,L,400,200,115000,20000,135000
10735,11219.0,40.62469826598338,-74.00052960417504,L,400,200,115000,20000,135000
10736,11219.0,40.63745141661521,-73.99422803375585,L,400,200,115000,20000,135000
10740,11219.0,40.633086048722426,-73.99175717716236,L,400,200,115000,20000,135000
10741,11219.0,40.63756153414327,-74.00284085462462,L,400,200,115000,20000,135000
10743,11219.0,40.63871122258234,-73.99925136671038,L,400,200,115000,20000,135000
10744,11219.0,40.635866825190206,-73.98804847114697,L,400,200,115000,20000,135000
10747,11219.0,40.64262398434539,-74.00597659938393,L,400,200,115000,20000,135000
10748,11219.0,40.626938241497434,-73.99146186576627,L,400,200,115000,20000,135000
10749,11219.0,40.625540841202785,-73.99975286137506,L,400,200,115000,20000,135000
10750,11219.0,40.636998661650885,-73.99691814754813,L,400,200,115000,20000,135000
10756,11219.0,40.64212491185852,-73.99881009221883,L,400,200,115000,20000,135000
10761,11219.0,40.641977224672786,-74.00264098199764,L,400,200,115000,20000,135000
10764,11219.0,40.62693091486945,-73.99651204866692,L,400,200,115000,20000,135000
10770,11219.0,40.638261097968886,-73.99495282486524,L,400,200,115000,20000,135000
10772,11219.0,40.62627730786224,-73.99818317513507,L,400,200,115000,20000,135000
10777,11219.0,40.64086828076027,-73.98637158228362,L,400,200,115000,20000,135000
10780,11219.0,40.64211498806679,-74.00471791632887,L,400,200,115000,20000,135000
10781,11219.0,40.62468614317463,-74.00207267979016,L,400,200,115000,20000,135000
10783,11219.0,40.64296970592609,-73.99484086826126,L,400,200,115000,20000,135000
